Abate,SIF,Estabelecimento,UF,Município,UF da GTA,Grupo,Espécie,Qtd Abate,Tipo Abate
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
mar.-21,1803,FRIGORÍFICO FRIGOFAVA S/A,MG,ARAGUARI,BA,Equídeos,Asinino,1,Normal
mar.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,50,Normal
mar.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,50,Normal
mar.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,50,Normal
mar.-21,1803,FRIGORÍFICO FRIGOFAVA S/A,MG,ARAGUARI,BA,Equídeos,Asinino,109,Normal
mar.-21,1803,FRIGORÍFICO FRIGOFAVA S/A,MG,ARAGUARI,BA,Equídeos,Asinino,1,Necropsia
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,15,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,5,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
mar.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,50,Normal
mar.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,50,Normal
mar.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,49,Normal
mar.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,1,Emergência
mar.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,1,Necropsia
mar.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,49,Normal
mar.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,50,Normal
mar.-21,2628,"BOI DOURADO COMERCIO, INDUSTRIA, EXPORTACAO E IMPORTACAO DE CARNES LTDA",BA,SIMÕES FILHO,BA,Equídeos,Asinino,10,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
mar.-21,1803,FRIGORÍFICO FRIGOFAVA S/A,MG,ARAGUARI,BA,Equídeos,Asinino,2,Normal
mar.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,50,Normal
mar.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,49,Normal
mar.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,1,Emergência
mar.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,50,Normal
mar.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,50,Normal
mar.-21,1803,FRIGORÍFICO FRIGOFAVA S/A,MG,ARAGUARI,BA,Equídeos,Asinino,1,Normal
mar.-21,2628,"BOI DOURADO COMERCIO, INDUSTRIA, EXPORTACAO E IMPORTACAO DE CARNES LTDA",BA,SIMÕES FILHO,BA,Equídeos,Asinino,35,Normal
mar.-21,2628,"BOI DOURADO COMERCIO, INDUSTRIA, EXPORTACAO E IMPORTACAO DE CARNES LTDA",BA,SIMÕES FILHO,BA,Equídeos,Asinino,14,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,18,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,2,Necropsia
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
mar.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,1,Emergência
mar.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,49,Normal
mar.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,50,Normal
mar.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,50,Normal
mar.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,50,Normal
mar.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,49,Normal
mar.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,1,Emergência
mar.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,49,Normal
mar.-21,1803,FRIGORÍFICO FRIGOFAVA S/A,MG,ARAGUARI,GO,Equídeos,Asinino,3,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,43,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,66,Normal
mar.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,50,Normal
mar.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,50,Normal
mar.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,50,Normal
mar.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,50,Normal
mar.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,50,Normal
mar.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,50,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
mar.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,50,Normal
mar.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,50,Normal
mar.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,50,Normal
mar.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,50,Normal
mar.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,50,Normal
mar.-21,1803,FRIGORÍFICO FRIGOFAVA S/A,MG,ARAGUARI,BA,Equídeos,Asinino,1,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
mar.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,50,Normal
mar.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,50,Normal
mar.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,50,Normal
mar.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,50,Normal
mar.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,50,Normal
mar.-21,1803,FRIGORÍFICO FRIGOFAVA S/A,MG,ARAGUARI,GO,Equídeos,Asinino,1,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,29,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,1,Necropsia
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,40,Normal
mar.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,60,Normal
abr.-21,1803,FRIGORÍFICO FRIGOFAVA S/A,MG,ARAGUARI,BA,Equídeos,Asinino,5,Necropsia
abr.-21,1803,FRIGORÍFICO FRIGOFAVA S/A,MG,ARAGUARI,BA,Equídeos,Asinino,105,Normal
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
abr.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,50,Normal
abr.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,1,Normal
abr.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,50,Normal
abr.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,50,Normal
abr.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,50,Normal
abr.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,PI,Equídeos,Asinino,47,Normal
abr.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,PI,Equídeos,Asinino,2,Necropsia
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,19,Normal
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,1,Necropsia
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,43,Normal
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,65,Normal
abr.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,50,Normal
abr.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,50,Normal
abr.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,50,Normal
abr.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,50,Normal
abr.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,50,Normal
abr.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,50,Normal
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
abr.-21,3877,FRIGORIFICO FORESTA LTDA,RS,SÃO GABRIEL,RS,Equídeos,Asinino,1,Normal
abr.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,50,Normal
abr.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,50,Normal
abr.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,50,Normal
abr.-21,46,"NORDESTE PECUARIA, INDUSTRIA E COMERCIO LTDA",BA,AMARGOSA,BA,Equídeos,Asinino,50,Normal
abr.-21,1803,FRIGORÍFICO FRIGOFAVA S/A,MG,ARAGUARI,BA,Equídeos,Asinino,6,Necropsia
abr.-21,1803,FRIGORÍFICO FRIGOFAVA S/A,MG,ARAGUARI,BA,Equídeos,Asinino,104,Normal
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,1,Necropsia
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,19,Normal
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,28,Normal
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,2,Necropsia
abr.-21,1803,FRIGORÍFICO FRIGOFAVA S/A,MG,ARAGUARI,BA,Equídeos,Asinino,3,Normal
abr.-21,2628,"BOI DOURADO COMERCIO, INDUSTRIA, EXPORTACAO E IMPORTACAO DE CARNES LTDA",BA,SIMÕES FILHO,BA,Equídeos,Asinino,32,Normal
abr.-21,2628,"BOI DOURADO COMERCIO, INDUSTRIA, EXPORTACAO E IMPORTACAO DE CARNES LTDA",BA,SIMÕES FILHO,BA,Equídeos,Asinino,11,Normal
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,29,Normal
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,1,Necropsia
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,19,Normal
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,1,Necropsia
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,1,Necropsia
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,19,Normal
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,30,Normal
abr.-21,3576,FRIGORÍFICO REGIONAL SUDOESTE LTDA,BA,ITAPETINGA,BA,Equídeos,Asinino,20,Normal
